id,status,age,activities num,language num,scholarship,secondary_education num,tertiary_education num,honour,major_of_tertiary_education,qualification_of_tertiary_education,study_mode_of_tertiary_education,university_of_tertiary_education,study time,working_exp num,working_exp total duration_months,
16613,rejected,25,0,2,0,0,1,Third,Electrical Engineering,Bachelor,Full Time,National University of Singapore (NUS),45,1,5,
16616,rejected,23,0,2,1,1,1,First,Economics,Bachelor,Full Time,Others,35,1,13,
16617,rejected,23,2,2,0,1,1,Second Lower,Others,Bachelor,Full Time,The University of Melbourne,25,3,18,
16620,invited,22,2,3,0,1,1,Second Upper,Others,Bachelor,Full Time,University of Cambridge,33,2,4,
16623,rejected,22,2,3,0,1,2,Second Lower,Accounting,Bachelor,Full Time,The University of Queensland,17,2,28,
16624,rejected,33,0,2,0,0,1,Pass,Industrial Engineering,Master,Part Time,National University of Singapore (NUS),31,0,0,
16627,rejected,27,0,2,0,0,1,Second Lower,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,5,57,
16630,invited,23,0,3,0,2,1,Second Upper,Economics,Bachelor,Full Time,London School of Economics and Political Science (LSE),33,0,0,
16634,rejected,23,0,2,0,0,2,Second Upper,Statistics,Master,Full Time,University of Illinois at Urbana-Champaign,16,3,10,
16636,rejected,21,3,2,0,1,2,Pass,Political Science,Bachelor,Full Time,Others,48,2,2,
16638,rejected,27,3,2,2,1,1,Second Upper,Business Administration,Bachelor,Full Time,National University of Singapore (NUS),45,2,26,
16641,rejected,25,2,2,1,1,2,First,Management,Master,Full Time,National University of Singapore (NUS),12,2,33,
16643,pending,23,0,2,0,1,1,Second Upper,Electrical Engineering,Bachelor,Full Time,Monash University,59,1,3,
16644,rejected,29,1,2,0,1,1,Second Lower,Finance,Bachelor,Part Time,Others,56,1,55,
16645,invited,24,5,3,0,1,2,Second Upper,Marketing,Master,Full Time,Imperial College London,19,7,19,
16648,rejected,26,2,2,0,2,1,First,Others,Bachelor,Full Time,Others,18,1,3,
16649,invited,23,3,2,0,1,1,First,Economics,Bachelor,Full Time,London School of Economics and Political Science (LSE),33,4,13,
16650,rejected,26,2,2,0,0,1,Second Lower,Business Administration,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),37,2,8,
16660,Withdrawn,24,0,2,0,1,1,Second Upper,Others,Bachelor,Part Time,Others,17,1,41,
16668,rejected,32,1,3,2,1,3,Second Upper,Public Relations,Master,Full Time,University College Dublin,11,2,60,
16670,rejected,28,1,2,1,1,3,Pass,Business Administration,Master,Full Time,Others,10,3,22,
16674,rejected,24,0,3,0,1,1,Second Lower,Others,Bachelor,Full Time,Others,45,1,64,
16675,invited,23,0,2,0,0,1,Second Upper,Accounting,Bachelor,Full Time,Others,30,1,4,
16678,rejected,24,1,2,0,1,1,Second Lower,Business Administration,Bachelor,Full Time,National University of Singapore (NUS),45,3,9,
16681,rejected,25,2,4,1,1,2,Second Upper,Marketing,Bachelor,Full Time,Others,28,4,47,
16682,rejected,27,1,2,1,1,1,Second Upper,Others,Bachelor,Full Time,Others,59,1,6,
16686,rejected,28,1,2,1,1,1,First,Mechanical Engineering,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,3,44,
16687,rejected,30,0,2,0,1,2,First,Business Administration,Master,Full Time,Others,10,2,56,
16689,rejected,27,2,4,1,1,2,First,Finance,Master,Full Time,The University of Melbourne,14,5,60,
16693,invited,22,2,3,1,1,1,Second Upper,Business Administration,Bachelor,Full Time,The Hong Kong University of Science and Technology,58,5,21,
16696,rejected,24,2,2,1,1,2,Second Lower,Management,Bachelor,Full Time,Others,45,2,51,
16699,invited,22,0,4,0,1,1,Second Lower,Electrical Engineering,Bachelor,Full Time,The University of Sheffield,34,2,3,
16701,rejected,22,0,2,0,1,1,Second Upper,Others,Bachelor,Full Time,University of Liverpool,34,1,26,
16707,rejected,25,3,2,2,2,1,Second Lower,Others,Bachelor,Full Time,National University of Singapore (NUS),46,4,15,
16713,rejected,32,1,3,1,1,2,Second Upper,Business Administration,Master,Part Time,University of Strathclyde,26,1,14,
16714,rejected,24,0,3,0,0,1,Second Lower,Others,Bachelor,Full Time,Others,33,0,0,
16715,invited,24,3,2,0,1,1,Second Upper,Accounting,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),33,4,38,
16724,invited,24,2,2,1,0,1,Second Upper,Statistics,Bachelor,Full Time,National University of Singapore (NUS),47,3,10,
16726,invited,22,0,3,1,0,1,Second Upper,Marketing,Bachelor,Full Time,The Hong Kong University of Science and Technology,56,5,32,
16733,rejected,26,2,4,2,1,1,Second Upper,Finance,Bachelor,Full Time,Monash University,58,4,72,
16735,invited,23,2,2,0,1,2,Pass,Accounting,Master,Full Time,The University of Sydney,28,3,10,
16736,rejected,21,1,3,0,0,1,Second Upper,Marketing,Bachelor,Full Time,Others,45,6,58,
16739,invited,24,2,2,2,1,1,Second Upper,Finance,Bachelor,Full Time,National University of Singapore (NUS),45,2,6,
16743,rejected,30,3,2,0,1,1,Second Lower,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),47,3,69,
16744,rejected,25,3,3,1,1,1,Second Lower,Finance,Bachelor,Full Time,Others,37,3,13,
16745,rejected,26,0,3,1,0,1,Second Upper,Mechanical Engineering,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),37,1,24,
16749,rejected,24,2,2,1,1,1,Second Upper,International Business,Bachelor,Full Time,University of Birmingham,32,5,37,
16752,invited,22,1,3,3,1,2,Second Upper,Accounting,Bachelor,Full Time,The Hong Kong University of Science and Technology,56,4,13,
16754,pending,20,1,2,0,1,1,First,Electrical Engineering,Bachelor,Full Time,Others,47,1,0,
16755,rejected,22,1,5,0,1,1,First,Management,Bachelor,Full Time,Others,45,4,25,
16756,rejected,25,1,4,2,1,1,Second Upper,Others,Bachelor,Full Time,Waseda University,47,2,10,
16757,Withdrawn,26,6,2,0,1,2,First,International Business,Master,Full Time,The University of Warwick,12,3,34,
16759,invited,26,6,2,0,1,2,First,Computer Science,Bachelor,Full Time,Others,46,3,34,
16760,rejected,25,0,2,1,0,1,Second Upper,Economics,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,2,24,
16762,pending,26,0,3,1,1,1,Second Lower,Civil Engineering,Bachelor,Full Time,Monash University,53,5,71,
16765,rejected,30,2,2,0,2,2,First,Finance,Master,Full Time,Others,17,3,63,
16766,rejected,30,0,2,0,0,1,Second Upper,Accounting,Bachelor,Full Time,National University of Singapore (NUS),46,1,0,
16768,rejected,22,2,3,2,1,1,First,Finance,Bachelor,Full Time,Others,44,4,8,
16769,rejected,32,0,2,0,1,2,Second Upper,Finance,Master,Full Time,The University of Melbourne,22,0,0,
16770,rejected,25,1,3,0,1,1,Second Upper,Others,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),45,1,4,
16771,rejected,24,0,2,1,1,2,First,Others,Bachelor,Full Time,Others,36,2,12,
16773,pending,23,1,4,0,1,1,First,Business Information Systems,Bachelor,Full Time,The Australian National University,34,2,11,
16774,invited,22,3,3,0,1,1,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,46,5,11,
16779,invited,23,4,3,0,2,1,Second Upper,Industrial Engineering,Bachelor,Full Time,Loughborough University,45,3,27,
16780,rejected,27,1,4,2,1,1,Second Lower,Accounting,Bachelor,Full Time,Others,35,1,44,
16788,rejected,32,1,2,0,0,3,Pass,Business Administration,Master,Full Time,National University of Singapore (NUS),18,2,84,
16791,invited,21,3,4,0,1,1,Second Upper,Others,Bachelor,Full Time,The University of Hong Kong,46,3,8,
16795,rejected,30,1,2,1,1,2,Pass,Business Administration,Master,Part Time,Others,42,0,0,
16796,rejected,21,0,2,0,0,1,Second Lower,Business Analysis,Bachelor,Full Time,Others,41,1,4,
16800,rejected,22,0,2,0,1,1,Second Upper,Finance,Bachelor,Full Time,Others,39,1,6,
16801,invited,23,1,4,0,2,1,Second Upper,Others,Master,Full Time,University of Bath,46,2,3,
16810,rejected,27,3,2,0,1,1,Second Lower,Economics,Bachelor,Full Time,Singapore Management University,46,4,28,
16812,invited,22,1,2,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,Singapore Management University,47,1,3,
16818,pending,21,1,2,1,1,1,First,Electrical Engineering,Bachelor,Full Time,Others,48,1,3,
16821,rejected,28,1,2,3,1,3,First,Others,Master,Full Time,Others,27,1,6,
16823,rejected,29,0,2,0,1,2,First,Business Administration,Master,Full Time,Others,12,1,61,
16826,invited,21,1,3,0,1,1,Second Upper,Accounting,Bachelor,Full Time,The University of Hong Kong,46,3,7,
16836,invited,22,9,4,1,1,1,First,Others,Bachelor,Full Time,Others,37,2,44,
16840,rejected,24,2,2,1,1,1,Second Lower,Economics,Bachelor,Full Time,National University of Singapore (NUS),59,2,26,
16844,rejected,26,2,4,1,2,1,Third,Political Science,Bachelor,Full Time,National University of Singapore (NUS),47,1,3,
16848,rejected,23,1,4,1,1,1,Second Lower,Sociology,Bachelor,Full Time,National University of Singapore (NUS),47,2,16,
16851,invited,22,3,3,0,1,3,First,Finance,Bachelor,Full Time,Others,10,3,13,
16856,rejected,26,2,2,1,0,1,Second Lower,Business Information Systems,Bachelor,Full Time,Singapore Management University,47,4,39,
16857,rejected,25,2,2,0,0,1,Second Lower,Business Administration,Master,Full Time,Singapore Management University,35,4,17,
16858,invited,23,2,2,0,1,2,Second Upper,Others,Bachelor,Full Time,The University of Nottingham,34,3,9,
16861,rejected,24,0,2,0,1,1,First,Others,Bachelor,Distance Learning,Others,23,3,7,
16862,rejected,23,3,2,0,1,2,Third,Finance,Bachelor,Full Time,The University of Melbourne,30,2,5,
16863,rejected,30,0,2,0,1,1,Second Upper,Mechanical Engineering,Bachelor,Full Time,Others,48,4,83,
16868,invited,25,2,2,2,1,2,Second Upper,Finance,Master,Full Time,University of Cambridge,10,3,20,
16869,Withdrawn,24,1,2,0,1,2,Second Upper,Economics,Master,Full Time,Nanyang Technological University  Singapore (NTU),12,3,9,
16870,invited,23,3,3,0,1,1,First,Others,Bachelor,Full Time,The University of Manchester,46,5,43,
16875,rejected,27,0,0,1,2,2,First,Business Administration,Master,Full Time,Others,12,0,0,
16877,invited,23,0,2,0,0,1,Second Upper,Human Resources Management,Master,Full Time,The University of Edinburgh,12,2,12,
16880,pending,21,0,3,0,1,1,Second Lower,Others,Bachelor,Full Time,Cornell University,45,2,6,
16881,rejected,22,2,2,0,1,1,Third,Others,Bachelor,Full Time,Others,47,2,6,
16884,invited,25,3,3,1,0,3,Second Lower,Finance,Master,Full Time,Others,53,4,21,
16885,invited,25,0,3,1,1,3,Second Upper,International Business,Master,Full Time,The University of Exeter,10,4,19,
16891,rejected,25,1,3,1,1,1,Second Lower,Business Administration,Bachelor,Full Time,The Chinese University of Hong Kong,46,3,22,
16903,pending,26,1,2,0,1,2,Second Lower,Business Administration,Bachelor,Full Time,Others,35,2,13,
16905,rejected,24,1,2,0,1,1,Second Upper,Economics,Bachelor,Full Time,The University of New South Wales (UNSW Australia),47,1,4,
16909,rejected,34,0,3,0,0,2,Second Upper,Others,Bachelor,Part Time,The Hong Kong Polytechnic University,32,4,138,
16913,rejected,22,3,3,0,1,1,Second Upper,Accounting,Bachelor,Full Time,University of East Anglia (UEA),24,1,2,
16917,rejected,22,3,3,0,1,1,Second Upper,Marketing,Bachelor,Full Time,The Chinese University of Hong Kong,46,3,6,
16919,rejected,23,1,3,0,1,1,Second Upper,Public Policy and Politics,Bachelor,Full Time,The Chinese University of Hong Kong,46,3,17,
16920,rejected,25,0,2,0,0,1,Second Lower,Management,Bachelor,Distance Learning,The University of Manchester,23,2,21,
16923,rejected,25,1,3,0,0,1,Third,Business Administration,Bachelor,Full Time,National University of Singapore (NUS),45,1,30,
16924,invited,24,3,3,0,2,2,Pass,Finance,Master,Full Time,The University of Melbourne,22,3,8,
16925,pending,21,2,2,0,1,1,Second Lower,Finance,Bachelor,Full Time,The University of New South Wales (UNSW Australia),35,2,4,
16928,rejected,21,1,3,1,1,1,Second Upper,Accounting,Bachelor,Full Time,The Chinese University of Hong Kong,46,4,12,
16936,invited,24,5,5,1,1,1,Second Upper,Laws,Bachelor,Full Time,National University of Singapore (NUS),58,3,8,
16942,rejected,26,2,3,0,1,2,Pass,Others,Bachelor,Full Time,The University of Melbourne,41,7,28,
16946,invited,21,4,3,0,1,1,Second Upper,Civil Engineering,Bachelor,Full Time,The University of Hong Kong,48,3,9,
16948,invited,25,0,2,0,0,1,First,Mechanical Engineering,Bachelor,Full Time,Others,48,1,46,
16952,invited,24,1,3,2,1,2,First,Business Operations Management,Bachelor,Full Time,The Hong Kong University of Science and Technology,45,3,6,
16953,rejected,36,0,3,0,0,2,Second Lower,Others,Master,Full Time,Others,34,3,103,
16955,invited,22,3,4,0,1,3,Second Lower,Others,Bachelor,Full Time,National University of Singapore (NUS),45,3,13,
16958,invited,23,0,3,0,1,1,First,Others,Bachelor,Full Time,Lancaster University,35,1,27,
16960,rejected,21,4,3,3,1,1,First,Accounting,Bachelor,Full Time,The Chinese University of Hong Kong,45,3,8,
16961,rejected,22,1,3,1,1,1,Third,Finance,Bachelor,Full Time,The University of Melbourne,41,0,0,
16962,invited,23,1,3,1,2,1,Second Upper,Others,Bachelor,Full Time,The University of Hong Kong,57,4,12,
16966,rejected,24,2,3,0,2,1,Second Upper,Economics,Bachelor,Full Time,London School of Economics and Political Science (LSE),47,1,4,
16972,rejected,24,1,2,0,1,1,Second Lower,Others,Bachelor,Full Time,Others,58,3,11,
16975,invited,23,2,3,0,1,2,Second Upper,Others,Master,Full Time,Imperial College London,12,1,1,
16976,invited,23,2,2,1,1,1,Second Upper,Economics,Bachelor,Full Time,London School of Economics and Political Science (LSE),44,1,3,
16979,invited,22,2,3,5,1,2,First,Business Information Systems,Bachelor,Full Time,City University of Hong Kong,34,4,34,
16981,invited,22,4,3,1,1,2,Second Upper,Management,Master,Full Time,Others,16,5,16,
16984,rejected,26,0,2,0,0,1,Second Upper,Business Administration,Bachelor,Full Time,Nanyang Technological University  Singapore (NTU),36,0,0,
16985,invited,23,1,3,1,0,2,Second Upper,Finance,Bachelor,Full Time,The University of Western Ontario,45,2,8,
16987,rejected,26,0,3,1,0,1,Second Lower,Political Science,Bachelor,Full Time,Singapore Management University,45,0,0,
16988,rejected,22,2,2,0,1,1,Third,Marketing,Bachelor,Part Time,University of Technology  Sydney,57,1,60,
16991,invited,21,0,2,0,2,1,First,Others,Bachelor,Full Time,Others,17,0,0,
16994,invited,24,1,3,0,0,1,Second Upper,Business Administration,Bachelor,Full Time,Singapore Management University,47,1,5,
16996,rejected,24,2,2,0,1,1,Second Upper,Others,Bachelor,Full Time,Others,58,3,10,
17006,rejected,22,0,3,0,1,1,Second Lower,Others,Bachelor,Full Time,Lancaster University,21,1,0,
17013,rejected,24,0,3,0,1,1,First,Finance,Bachelor,Full Time,The University of Melbourne,25,2,28,
17018,rejected,30,1,2,0,1,1,Second Upper,Others,Bachelor,Full Time,Others,34,3,8,
17025,rejected,27,2,2,1,1,2,Second Upper,Management,Master,Full Time,Imperial College London,11,3,6,
17027,rejected,25,3,2,0,0,2,First,Industrial Engineering,Bachelor,Full Time,Others,45,3,40,
17029,rejected,31,2,2,2,0,2,First,Others,Master,Full Time,Others,9,0,0,
17030,rejected,23,0,3,1,1,3,Second Lower,Others,Associate Degree,Full Time,City University of Hong Kong,22,1,13,
17039,rejected,23,1,3,0,0,1,Second Lower,Business Administration,Bachelor,Full Time,The Hong Kong University of Science and Technology,58,2,13,
17043,Withdrawn,23,0,4,0,1,2,Second Upper,Management,Master,Full Time,Singapore Management University,11,2,10,
17046,rejected,24,1,3,0,1,1,Second Lower,Economics,Bachelor,Full Time,The University of Edinburgh,44,2,3,
17050,rejected,22,0,3,0,1,1,Second Lower,Bioengineering,Bachelor,Full Time,The Hong Kong University of Science and Technology,48,3,20,
17056,rejected,26,2,2,0,1,2,Second Upper,Laws,Master,Full Time,UCL (University College London),15,1,7,
17062,invited,23,1,3,1,1,1,Second Upper,Business Administration,Bachelor,Full Time,Singapore Management University,47,2,3,
17063,rejected,23,2,2,0,1,1,Third,Economics,Bachelor,Full Time,Others,47,1,3,
17066,rejected,26,1,3,0,0,2,Second Lower,Management,Master,Full Time,Others,42,3,12,
17070,invited,23,1,3,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,The University of Melbourne,36,3,16,
17073,rejected,26,2,3,1,1,2,Second Upper,Economics,Master,Full Time,The Chinese University of Hong Kong,10,1,28,
17074,invited,21,1,2,0,1,1,First,Others,Bachelor,Full Time,Others,9,2,11,
17075,rejected,27,2,2,0,1,2,Second Upper,Management,Master,Full Time,University College Dublin,12,4,48,
17076,invited,21,4,3,0,1,1,Second Upper,Marketing,Bachelor,Full Time,The Hong Kong University of Science and Technology,45,4,11,
17079,rejected,22,0,3,0,1,1,Pass,Business Administration,Bachelor,Part Time,Others,36,7,120,
17084,rejected,27,0,2,0,0,2,Second Lower,Finance,Master,Full Time,The University of Melbourne,23,0,0,
17089,rejected,21,2,2,0,1,1,First,English,Bachelor,Full Time,Others,47,2,4,
17093,invited,21,0,3,3,1,2,First,Business Administration,Bachelor,Full Time,Others,45,3,40,
17100,invited,22,2,3,2,1,2,First,Finance,Master,Full Time,The University of Hong Kong,10,4,7,
17102,invited,23,2,2,3,1,1,First,Business Administration,Bachelor,Full Time,The University of Hong Kong,51,3,9,
17103,invited,21,1,4,1,1,1,First,International Business,Bachelor,Full Time,The University of Hong Kong,45,3,8,
17104,rejected,32,1,3,0,1,2,First,Business Administration,Master,Full Time,Others,24,5,0,
17107,invited,23,1,3,1,1,2,First,Accounting,Master,Full Time,The Hong Kong Polytechnic University,11,3,5,
17108,rejected,29,0,3,1,1,3,Pass,Civil Engineering,PhD,Full Time,The University of Hong Kong,32,1,18,
17111,invited,21,3,2,0,1,1,Second Upper,Others,Bachelor,Full Time,University of Cambridge,32,4,2,
17116,invited,24,2,3,0,0,2,First,Management,Master,Full Time,UCL (University College London),12,3,11,
17123,rejected,26,0,2,0,1,1,Second Upper,Others,Bachelor,Full Time,Others,33,2,24,
17124,invited,25,0,2,0,1,1,Second Upper,Business Administration,Bachelor,Full Time,Cornell University,45,4,43,
17130,rejected,29,1,4,0,1,2,Second Upper,Others,Bachelor,Full Time,Others,46,4,31,
17133,rejected,22,4,3,0,0,1,Second Lower,Economics,Bachelor,Full Time,University of North Carolina  Chapel Hill,29,4,10,
17138,invited,24,3,3,1,1,1,Second Upper,Accounting,Bachelor,Full Time,The Hong Kong Polytechnic University,45,5,24,
